eficiente;16;5;3
disseminação;5;14;6
consequência;11;11;3
compartilhamento;3;19;2
apoio;7;12;6
adoção;10;5;1
técnico;7;10;6
ressaltar;21;3;0
referencial;1;6;15
quantidade;1;17;4
preparação;21;0;3
plano;14;4;4
pesquisar;12;3;9
mediar;13;10;1
marketing;1;13;6
lustosa;8;0;0
junto;16;4;4
instituto;4;5;9
infra-estrutura;17;3;2
individual;19;5;0
homem;1;20;3
gama;12;2;2
ficar;11;10;1
existente;3;10;11
então;4;12;8
dossiê;2;5;15
domínio;5;4;13
despertar;14;2;0
descobrir;9;6;1
controlo;6;14;3
consistir;2;6;16
caracterizar;2;11;10
animal;4;13;4
ana;2;4;2
abranger;6;9;9
unesco;1;3;2
tópico;8;8;6
tdic;18;0;3
tarefa;14;7;2
rocha;1;3;3
risco;5;8;8
recente;6;15;2
real;5;10;6
propiciar;18;2;3
popular;1;18;2
pedagogia;10;7;6
paciente;17;1;3
moderno;12;6;5
localizar;1;13;8
letra;16;4;3
jogador;2;17;0
interessante;1;3;3
fluxo;1;5;8
familiar;13;9;1
et;12;3;4
enriquecer;15;3;4
engajamento;19;1;3
empresa;0;18;2
educar;20;2;1
documentação;0;1;22
definir;2;10;10
data;1;2;16
comprovar;13;8;2
comportamento;11;10;2
complexo;6;15;2
colaborar;8;8;7
capacitar;22;0;1
borges;8;1;6
baseado;6;7;10
ampliação;6;11;5
voz;1;15;6
unido;0;17;4
retratar;9;7;6
regime;0;14;4
problemático;7;5;2
participante;10;2;9
motivo;9;3;1
lógica;3;16;3
interativo;15;6;1
intenção;14;5;2
indígena;1;10;7
evidência;10;1;9
emergência;9;10;3
discursivo;0;13;7
direcionar;15;2;5
crime;5;7;6
coronavírus;12;6;3
consumo;2;18;0
conhecido;1;17;4
complexidade;5;11;6
capacidade;8;9;4
bibliografia;1;16;5
aplicado;4;1;16
al;12;2;5
adaptar;17;4;1
acreditar;18;3;1
acercar;2;8;12
urgente;5;7;1
universo;2;7;2
universitário;6;1;13
só;14;5;2
sonho;10;7;0
sempre;10;4;7
rápido;6;11;4
resultar;7;12;1
regular;9;3;0
referido;6;8;7
recuperação;3;5;13
paradigma;5;13;3
pandêmico;17;2;2
organizar;2;7;12
opinião;1;15;5
natural;5;7;7
município;8;9;2
mecanismo;4;14;3
escopo;0;6;14
eficácia;13;3;5
doutorado;1;1;18
doença;12;8;0
disponibilizar;3;3;11
destinar;13;5;3
destaque;4;17;0
corpo;3;13;5
associar;3;13;3
associado;13;6;2
artístico;0;10;10
argumento;2;7;11
anterior;1;10;2
acompanhar;5;9;7
acessível;11;7;2
turma;16;1;3
sugerir;8;4;8
seguida;2;4;6
scielo;0;1;16
prevenção;11;7;2
predeterminado;0;6;6
origem;1;12;7
motivar;13;2;4
latino;1;14;5
justiça;2;11;3
jornal;0;14;6
introdução;6;13;1
interagir;13;7;0
ii;10;4;5
idoso;5;6;6
fotografia;0;7;10
filme;0;17;3
exploração;1;8;10
exercício;8;12;0
escolha;2;7;10
crescimento;2;12;4
continuidade;10;7;3
conter;5;6;9
configurar;4;12;4
conexão;4;4;11
computador;7;8;5
branco;0;15;0
analítico;4;5;11
alto;3;10;3
aliado;16;3;1
ético;6;13;0
volume;1;4;11
via;4;10;4
valorização;11;7;1
urbano;0;5;12
tics;9;8;1
the;1;6;10
território;3;8;7
terra;7;8;2
tentativa;5;11;3
significado;2;5;4
resistência;8;10;0
reflexivo;15;4;0
questionar;4;14;1
questionamento;12;5;2
quantitativo;0;0;18
problematizar;2;9;8
parceria;6;1;4
mobilizar;3;13;3
legal;2;10;5
intervenção;11;1;7
gráfico;0;7;10
geográfico;3;9;6
formar;6;7;6
finalidade;11;4;4
estrangeiro;11;1;4
epistemologia;1;8;9
ead;13;1;1
diversidade;5;8;6
diferença;1;15;3
democrático;2;16;0
defender;2;10;6
critério;4;4;10
contemplar;4;4;11
consequentemente;11;8;0
atualmente;3;12;4
américa;0;10;6
americano;1;13;5
afirmar;13;4;2
ética;5;11;2
xx;1;17;0
vídeo;10;5;3
reunir;2;4;12
recorte;1;11;6
proteção;6;10;1
pilar;12;3;3
participativo;9;5;3
mente;9;1;0
manifestação;0;14;4
influenciar;9;8;1
híbrido;14;2;2
freire;6;2;8
fomentar;8;9;1
expansão;10;5;3
epistemológico;2;8;8
diário;10;1;7
difusão;6;2;10
decorrente;4;14;0
cumprir;2;10;2
consciente;3;14;0
conflito;1;12;1
componente;3;2;5
aumentar;8;3;7
artista;1;11;5
tão;4;4;0
trabalhador;1;11;4
tese;1;1;15
tanger;6;6;4
sustentável;7;7;1
setor;7;6;4
seleção;0;3;14
relativo;1;7;9
relatar;7;0;10
registrar;1;9;6
reconhecer;4;8;5
produtivo;2;5;10
preparar;16;1;0
orientação;4;3;8
operar;9;7;1
multimídia;14;2;0
moral;2;14;0
marco;2;11;4
ler;3;8;6
josé;1;3;3
jornada;3;4;2
janeiro;2;11;3
inúmero;14;2;1
implementar;14;1;2
gamificação;17;0;0
funcionar;12;4;1
força;1;14;2
forte;1;4;4
fortalecer;10;7;0
exclusão;2;6;1
espécie;2;11;2
emprego;3;5;1
decisão;3;10;3
crucial;9;6;2
criatividade;6;2;1
consumidor;0;15;0
claro;10;4;3
caber;12;3;2
biblioteconomia;3;1;13
baixo;7;8;1
auxílio;11;0;6
ator;6;9;2
apreender;8;0;1
