"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"parte";-0,450039064937929;0,0197602051734979;0,450064955028743;0,136329493700394;-0,477420562438241;-0,585305140491371;-0,451263124410765;0,0198139508773984;0,451289084919935;0,136700295751131;-0,478719096737835;-0,586897109628132;0,224106588444525;0,000234781498836456;0,081896415991624;0,00676837537648348;0,0749948184658367;0,107787822471577;0,000212407490735248;4,09498485954626e-07;0,000212431930424311;1,94916697647136e-05;0,000239040584063356;0,000359280856876993;0,001048743787333;0,271690166001704;7,7413595592849e-05
"mundo";1,0695175302157;0,812600177953525;0,965196985664645;0,382202233226428;-0,920732922676581;0,914088013924825;0,500563429240058;0,38031908798677;0,451738563779335;0,17888108901632;-0,430928167298258;0,427818168426995;0,396356653408525;0,124334295735307;0,117951252398416;0,0166589404136702;0,0873479072035054;0,0823260334460421;0,001217010051536;0,000702541812118418;0,000991174828318031;0,00015541924362514;0,000901956713374358;0,000888984889031845;0,00106394297265667;0,485507394333157;0,000250789903130303
"um";-0,152858517731544;0,0610086195399464;0,181270515344869;-0,262161215791984;-0,134617415623479;-0,235041304868664;-0,340070769435271;0,135728440240212;0,403280134755204;-0,583241076084754;-0,299489022854871;-0,522906270333814;0,171212189947578;0,0148205583414176;0,0879771801769356;0,165745930995688;0,0394850518733052;0,115105108370423;0,000204915783710424;3,26421322445253e-05;0,000288171125289447;0,000602744156199164;0,000158927342360681;0,000484489648621408;0,00876992993175566;0,105577973185153;9,77558518296414e-05
"atual";-1,15687428538517;-0,411323628006288;-0,369930461564655;0,825128231414006;-0,362665561424257;0,925807807387935;-0,635503562131945;-0,225951630258599;-0,203213200462123;0,453266130039918;-0,199222386614775;0,50857225100194;0,342543008056561;0,0235308091545843;0,0127980341546711;0,0573503748344159;0,0100099112442704;0,062378549801011;0,000813678119061576;0,000102860259879474;8,31994567163306e-05;0,000413926465293515;7,99637100865876e-05;0,000521101087483748;0,000607967412946666;0,56491048031845;0,000194016901964417
"identificar";0,106543053850906;0,0369310364353867;-1,21890234690247;-1,52289262180438;-0,328990228210793;0,528549108715243;0,0519552935643826;0,0180092720293385;-0,594392848437152;-0,742632488680129;-0,160430767363063;0,257744856318099;0,00702656895580925;0,000458778225413531;0,336040143933294;0,472478653738487;0,0199220418926341;0,0491716232193924;9,74807899471143e-06;1,17125578783214e-06;0,00127587046672998;0,00199162387292512;9,29468669856631e-05;0,00023990508197358;0,000858753970787166;0,363249062591058;0,000113312484660077
"digital";-0,275741228154474;-0,427939048684396;-0,69905228846399;0,262871202706977;0,172562750134306;0,199073305978555;-0,292886562072995;-0,454547901976214;-0,742518711647928;0,279216290375367;0,183292541949455;0,211451499577352;0,140803422055855;0,184289421595987;0,330665912503566;0,0421159323194049;0,0163975410454806;0,0208682812307787;0,00066276130412845;0,00159631122086753;0,00425964156522527;0,000602337298700977;0,000259566020973359;0,000345445699259468;0,00871673278312282;0,210012970756957;0,000384455403503628
"trabalhar";-1,01827749529933;0,593037291260563;1,4330676934409;-1,24893513388261;-1,58843922316221;0,346534044102112;-0,368271446976322;0,214478570302927;0,518284962119644;-0,451691362185425;-0,57447681388258;0,125327913498203;0,185013891477421;0,0341006634097369;0,133895432487633;0,0916014627120323;0,133871482448979;0,0060927686120331;0,000220638165216102;7,4836307868e-05;0,000437000322158529;0,000331915941833468;0,000536895236872044;2,55528979086635e-05;0,000212788594531333;0,676573517118227;9,74043460082409e-05
"ir";0,417950443358191;-0,444592674341643;0,721853210920145;-0,198127623315118;0,0284275989317668;0,349977697491251;0,406724339128256;-0,432650962635532;0,70246431084053;-0,192805936532604;0,0276640366633538;0,340577333949053;0,29594306877101;0,181974264083001;0,322564583985983;0,0218876556857015;0,000407111876960114;0,0590051822549194;0,000981034620121784;0,00111009298444994;0,00292639225257641;0,000220457466858537;4,538528974038e-06;0,000687884450319974;0,00561609897709483;0,21956935266817;0,000270756066499454
"modelo";-0,270469946629371;0,55931173344094;-0,00743736467363922;1,18137556871217;-0,107719646806065;-0,178158132515228;-0,20020913654257;0,414017603825631;-0,00550533757268773;0,874486002943832;-0,0797369827756339;-0,131877446361122;0,0385555193205627;0,0895948736671308;1,06523881893027e-05;0,242089020404497;0,00181849951276198;0,00475675358904708;5,50381135602556e-05;0,000235360387133177;4,16163188757236e-08;0,00105002944994642;8,73002225536384e-06;2,38801369290808e-05;0,000752359673521499;0,393664954853602;0,000116594756063023
"contexto";0,0245112511574994;-0,00995680568686373;-0,773705144225471;1,1133300648895;-0,235508789880314;0,40574312295275;0,0170822958866849;-0,00693906238144822;-0,539207897539982;0,775898115758393;-0,164129966552921;0,282769085744766;0,000762892197275038;6,8406764678931e-05;0,277743232954509;0,518001101517393;0,0209421504726408;0,0594408994847075;1,25560769503712e-06;2,07187271887887e-07;0,00125104801274652;0,00259042416504328;0,00011591436232194;0,000344052995770439;0,00208988798200416;0,253620825162039;0,000134428957585649
